STATION,NAME,Year,Month,TAVG_mean,TAVG_std,N_days,TMAX_mean,TMIN_mean
US1MIOK0128,"BERKLEY 0.6 N, MI US",2026,4,,,0,,
US1MIOK0129,"ROCHESTER HILLS 1.6 NNW, MI US",2026,1,,,0,,
US1MIOK0129,"ROCHESTER HILLS 1.6 NNW, MI US",2026,3,,,0,,
US1MIOK0129,"ROCHESTER HILLS 1.6 NNW, MI US",2026,4,,,0,,
US1MIOK0130,"ORCHARD LAKE VILLAGE 1.1 W, MI US",2026,1,,,0,,
US1MIOK0130,"ORCHARD LAKE VILLAGE 1.1 W, MI US",2026,2,,,0,,
US1MIOK0130,"ORCHARD LAKE VILLAGE 1.1 W, MI US",2026,3,,,0,,
US1MIOK0130,"ORCHARD LAKE VILLAGE 1.1 W, MI US",2026,4,,,0,,
US1MIOK0141,"CLAWSON 0.5 S, MI US",2026,1,,,0,,
US1MIOK0141,"CLAWSON 0.5 S, MI US",2026,2,,,0,,
US1MIOK0141,"CLAWSON 0.5 S, MI US",2026,3,,,0,,
US1MIOK0141,"CLAWSON 0.5 S, MI US",2026,4,,,0,,
US1MIOK0142,"WATERFORD 1.1 NE, MI US",2026,1,,,0,,
US1MIOK0142,"WATERFORD 1.1 NE, MI US",2026,2,,,0,,
US1MIOK0142,"WATERFORD 1.1 NE, MI US",2026,3,,,0,,
US1MIOK0142,"WATERFORD 1.1 NE, MI US",2026,4,,,0,,
US1MIOK0148,"HOLLY 6.6 NE, MI US",2026,1,,,0,,
US1MIOK0148,"HOLLY 6.6 NE, MI US",2026,2,,,0,,
US1MIOK0148,"HOLLY 6.6 NE, MI US",2026,3,,,0,,
US1MIOK0148,"HOLLY 6.6 NE, MI US",2026,4,,,0,,
US1MIOK0149,"COMMERCE 1.8 ESE, MI US",2026,1,,,0,,
US1MIOK0149,"COMMERCE 1.8 ESE, MI US",2026,2,,,0,,
US1MIOK0149,"COMMERCE 1.8 ESE, MI US",2026,3,,,0,,
US1MIOK0149,"COMMERCE 1.8 ESE, MI US",2026,4,,,0,,
US1MIOK0151,"LEONARD 1.9 ESE, MI US",2026,3,,,0,,
US1MIOK0151,"LEONARD 1.9 ESE, MI US",2026,4,,,0,,
US1MIOK0152,"NORTHVILLE 1.6 ENE, MI US",2026,1,,,0,,
US1MIOK0152,"NORTHVILLE 1.6 ENE, MI US",2026,2,,,0,,
US1MIOK0152,"NORTHVILLE 1.6 ENE, MI US",2026,3,,,0,,
US1MIOK0152,"NORTHVILLE 1.6 ENE, MI US",2026,4,,,0,,
US1MIOK0158,"BEVERLY HILLS 1.2 W, MI US",2026,2,,,0,,
US1MIOK0158,"BEVERLY HILLS 1.2 W, MI US",2026,3,,,0,,
US1MIOK0158,"BEVERLY HILLS 1.2 W, MI US",2026,4,,,0,,
US1MIOK0160,"DAVISBURG 1.6 WNW, MI US",2026,3,,,0,,
US1MIOK0160,"DAVISBURG 1.6 WNW, MI US",2026,4,,,0,,
US1MION0004,"ONTONAGON 1.8 ESE, MI US",2026,1,,,0,,
US1MION0004,"ONTONAGON 1.8 ESE, MI US",2026,2,,,0,,
US1MION0004,"ONTONAGON 1.8 ESE, MI US",2026,3,,,0,,
US1MION0004,"ONTONAGON 1.8 ESE, MI US",2026,4,,,0,,
US1MIOT0017,"GAYLORD 4.1 S, MI US",2026,1,,,0,,
US1MIOT0017,"GAYLORD 4.1 S, MI US",2026,2,,,0,,
US1MIOT0017,"GAYLORD 4.1 S, MI US",2026,3,,,0,,
US1MIOT0019,"ELMIRA 2.2 ESE, MI US",2026,1,,,0,,
US1MIOT0019,"ELMIRA 2.2 ESE, MI US",2026,2,,,0,,
US1MIOT0019,"ELMIRA 2.2 ESE, MI US",2026,3,,,0,,
US1MIOW0002,"HOLLAND 3.9 NNE, MI US",2026,1,,,0,,
US1MIOW0002,"HOLLAND 3.9 NNE, MI US",2026,2,,,0,,
US1MIOW0002,"HOLLAND 3.9 NNE, MI US",2026,3,,,0,,
US1MIOW0002,"HOLLAND 3.9 NNE, MI US",2026,4,,,0,,
US1MIOW0014,"HOLLAND 4.4 NW, MI US",2026,1,,,0,,
US1MIOW0014,"HOLLAND 4.4 NW, MI US",2026,2,,,0,,
US1MIOW0014,"HOLLAND 4.4 NW, MI US",2026,3,,,0,,
US1MIOW0014,"HOLLAND 4.4 NW, MI US",2026,4,,,0,,
US1MIOW0044,"HOLLAND 3.0 W, MI US",2026,1,,,0,,
US1MIOW0044,"HOLLAND 3.0 W, MI US",2026,2,,,0,,
US1MIOW0044,"HOLLAND 3.0 W, MI US",2026,3,,,0,,
US1MIOW0044,"HOLLAND 3.0 W, MI US",2026,4,,,0,,
US1MIOW0047,"ALLENDALE 2.0 SW, MI US",2026,3,,,0,,
US1MIOW0047,"ALLENDALE 2.0 SW, MI US",2026,4,,,0,,
US1MIOW0049,"HOLLAND 4.2 NW, MI US",2026,1,,,0,,
US1MIOW0049,"HOLLAND 4.2 NW, MI US",2026,2,,,0,,
US1MIOW0049,"HOLLAND 4.2 NW, MI US",2026,3,,,0,,
US1MIOW0049,"HOLLAND 4.2 NW, MI US",2026,4,,,0,,
US1MIOW0054,"SPRING LAKE 1.4 NNW, MI US",2026,1,,,0,,
US1MIOW0061,"GRAND HAVEN 0.2 SW, MI US",2026,3,,,0,,
US1MIOW0061,"GRAND HAVEN 0.2 SW, MI US",2026,4,,,0,,
US1MIOW0063,"WALKER 5.1 W, MI US",2026,1,,,0,,
US1MIOW0063,"WALKER 5.1 W, MI US",2026,2,,,0,,
US1MIOW0063,"WALKER 5.1 W, MI US",2026,3,,,0,,
US1MIOW0063,"WALKER 5.1 W, MI US",2026,4,,,0,,
US1MIOW0064,"COOPERSVILLE 5.1 WSW, MI US",2026,1,,,0,,
US1MIOW0064,"COOPERSVILLE 5.1 WSW, MI US",2026,2,,,0,,
US1MIOW0064,"COOPERSVILLE 5.1 WSW, MI US",2026,3,,,0,,
US1MIOW0064,"COOPERSVILLE 5.1 WSW, MI US",2026,4,,,0,,
US1MIOW0067,"ALLENDALE 1.1 SE, MI US",2026,1,,,0,,
US1MIPI0001,"ROGERS CITY 0.2 WSW, MI US",2026,1,,,0,,
US1MIPI0001,"ROGERS CITY 0.2 WSW, MI US",2026,2,,,0,,
US1MIPI0001,"ROGERS CITY 0.2 WSW, MI US",2026,3,,,0,,
US1MIPI0001,"ROGERS CITY 0.2 WSW, MI US",2026,4,,,0,,
US1MIPI0004,"MILLERSBURG 2.3 NNW, MI US",2026,4,,,0,,
US1MISC0014,"PORT HURON 2.8 WSW, MI US",2026,1,,,0,,
US1MISC0014,"PORT HURON 2.8 WSW, MI US",2026,2,,,0,,
US1MISC0014,"PORT HURON 2.8 WSW, MI US",2026,3,,,0,,
US1MISC0014,"PORT HURON 2.8 WSW, MI US",2026,4,,,0,,
US1MISG0017,"SAGINAW 6.4 W, MI US",2026,1,,,0,,
US1MISG0017,"SAGINAW 6.4 W, MI US",2026,2,,,0,,
US1MISG0017,"SAGINAW 6.4 W, MI US",2026,3,,,0,,
US1MISG0017,"SAGINAW 6.4 W, MI US",2026,4,,,0,,
US1MISG0018,"SAGINAW 4.1 WNW, MI US",2026,3,,,0,,
US1MISG0018,"SAGINAW 4.1 WNW, MI US",2026,4,,,0,,
US1MISG0019,"ST CHARLES 5.0 W, MI US",2026,1,,,0,,
US1MISG0019,"ST CHARLES 5.0 W, MI US",2026,2,,,0,,
US1MISG0019,"ST CHARLES 5.0 W, MI US",2026,3,,,0,,
US1MISG0019,"ST CHARLES 5.0 W, MI US",2026,4,,,0,,
US1MISH0001,"MANISTIQUE 2.7 NW, MI US",2026,1,,,0,,
US1MISH0001,"MANISTIQUE 2.7 NW, MI US",2026,2,,,0,,
US1MISH0001,"MANISTIQUE 2.7 NW, MI US",2026,3,,,0,,
US1MISH0001,"MANISTIQUE 2.7 NW, MI US",2026,4,,,0,,
US1MISW0005,"DURAND 6.2 WNW, MI US",2026,1,,,0,,
US1MISW0005,"DURAND 6.2 WNW, MI US",2026,2,,,0,,
US1MISW0005,"DURAND 6.2 WNW, MI US",2026,3,,,0,,
US1MISW0005,"DURAND 6.2 WNW, MI US",2026,4,,,0,,
US1MISW0008,"OWOSSO 3.3 ENE, MI US",2026,4,,,0,,
US1MISW0012,"OWOSSO 1.0 NW, MI US",2026,1,,,0,,
US1MISW0012,"OWOSSO 1.0 NW, MI US",2026,2,,,0,,
US1MISW0012,"OWOSSO 1.0 NW, MI US",2026,3,,,0,,
US1MISW0012,"OWOSSO 1.0 NW, MI US",2026,4,,,0,,
US1MIVB0002,"GRAND JUNCTION 1.3 ENE, MI US",2026,3,,,0,,
US1MIVB0004,"PAW PAW 3.6 NNE, MI US",2026,1,,,0,,
US1MIVB0004,"PAW PAW 3.6 NNE, MI US",2026,2,,,0,,
US1MIVB0004,"PAW PAW 3.6 NNE, MI US",2026,3,,,0,,
US1MIVB0004,"PAW PAW 3.6 NNE, MI US",2026,4,,,0,,
US1MIVB0010,"SOUTH HAVEN 2.5 SSE, MI US",2026,3,,,0,,
US1MIVB0013,"PAW PAW 2.0 NE, MI US",2026,1,,,0,,
US1MIVB0013,"PAW PAW 2.0 NE, MI US",2026,2,,,0,,
US1MIVB0013,"PAW PAW 2.0 NE, MI US",2026,3,,,0,,
US1MIVB0013,"PAW PAW 2.0 NE, MI US",2026,4,,,0,,
US1MIVB0015,"GOBLES 1.0 ESE, MI US",2026,1,,,0,,
US1MIVB0015,"GOBLES 1.0 ESE, MI US",2026,2,,,0,,
US1MIVB0015,"GOBLES 1.0 ESE, MI US",2026,3,,,0,,
US1MIVB0015,"GOBLES 1.0 ESE, MI US",2026,4,,,0,,
US1MIWS0003,"PLYMOUTH 5.4 W, MI US",2026,1,,,0,,
US1MIWS0003,"PLYMOUTH 5.4 W, MI US",2026,2,,,0,,
US1MIWS0003,"PLYMOUTH 5.4 W, MI US",2026,3,,,0,,
US1MIWS0003,"PLYMOUTH 5.4 W, MI US",2026,4,,,0,,
US1MIWS0005,"ANN ARBOR 3.0 SE, MI US",2026,2,,,0,,
US1MIWS0005,"ANN ARBOR 3.0 SE, MI US",2026,3,,,0,,
US1MIWS0005,"ANN ARBOR 3.0 SE, MI US",2026,4,,,0,,
US1MIWS0011,"ANN ARBOR 2.1 WNW, MI US",2026,1,,,0,,
US1MIWS0011,"ANN ARBOR 2.1 WNW, MI US",2026,2,,,0,,
US1MIWS0011,"ANN ARBOR 2.1 WNW, MI US",2026,3,,,0,,
US1MIWS0011,"ANN ARBOR 2.1 WNW, MI US",2026,4,,,0,,
US1MIWS0024,"ANN ARBOR 2.6 NNE, MI US",2026,1,,,0,,
